numeric_columns,temperature1,temperature2,temperature3,tds,temperature_target,tds_target
,25.75,23.5,26.25,639.03,30,800
,25.75,23.5,26.25,639.42,30,800
,25.75,23.5,26.25,639.14,30,800
,25.75,23.5,26.25,639.52,30,800
,25.75,23.5,26.25,639.62,30,800
,25.75,23.5,26.25,638.2,30,800
,25.75,23.5,26.25,639.97,30,800
,25.75,23.5,26.25,638.86,30,800
,25.75,23.5,26.25,638.69,30,800
,25.75,23.5,26.25,638.9,30,800
,25.75,23.5,26.19,638,30,800
,25.75,23.5,26.25,638.38,30,800
,25.69,23.5,26.19,639.17,30,800
,25.69,23.5,26.19,638.58,30,800
,25.69,23.5,26.19,638.34,30,800
,25.69,23.5,26.19,639.35,30,800
,25.69,23.5,26.19,638.48,30,800
,25.69,23.5,26.19,638.9,30,800
,25.69,23.5,26.19,638.13,30,800
,25.69,23.5,26.12,637.96,30,800
,25.69,23.25,26.19,638.27,30,800
,25.62,23.5,26.19,638.65,30,800
,25.69,23.5,26.19,637.96,30,800
,25.69,23.25,26.12,638.31,30,800
,25.69,23.5,26.12,636.89,30,800
,25.69,23.5,26.12,637.79,30,800
,25.69,23.5,26.12,637.3,30,800
,25.69,23.25,26.12,637.75,30,800
,25.69,23.5,26.12,637.96,30,800
,25.62,23.5,26.12,637.55,30,800
,25.69,23.5,26.06,638,30,800
,25.69,23.25,26.12,637.27,30,800
,25.69,23.25,26.12,637.2,30,800
,25.62,23.25,26.06,637.13,30,800
,25.62,23.25,26.06,637.55,30,800
,25.75,23.25,26.06,637.16,30,800
,26.31,23.25,26.06,637.03,30,800
,26.69,23.25,26.06,636.68,30,800
,27,23.25,26.06,637.65,30,800
,27.19,23.25,26.12,638.03,30,800
,27.25,23.25,26.12,638,30,800
,27.31,23.25,26.12,637.86,30,800
,27.37,23.25,26.12,637.72,30,800
,27.37,23.25,26.19,636.68,30,800
,27.37,23.25,26.19,637.86,30,800
,27.37,23.25,26.19,638.34,30,800
,27.37,23.25,26.19,637.89,30,800
,27.44,23.25,26.19,639.07,30,800
,27.44,23.5,26.19,638.48,30,800
,27.37,23.25,26.25,638.9,30,800
,27.44,23.5,26.25,639.21,30,800
,27.44,23.25,26.25,638.93,30,800
,27.44,23.5,26.25,639.69,30,800
,27.5,23.5,26.25,637.93,30,800
,27.44,23.5,26.25,639.28,30,800
,27.44,23.5,26.31,639.9,30,800
,27.44,23.5,26.31,640.35,30,800
,27.44,23.5,26.31,640.39,30,800
,27.37,23.5,26.31,638.52,30,800
,27.44,23.5,26.31,640.97,30,800
,27.37,23.5,26.31,640.73,30,800
,27.44,23.5,26.31,641.11,30,800
,27.44,23.5,26.31,640.18,30,800
,27.44,23.5,26.31,640.52,30,800
,27.44,23.5,26.37,641.56,30,800
,27.37,23.5,26.37,641.46,30,800
,27.44,23.5,26.37,640.91,30,800
,27.44,23.5,26.37,641.81,30,800
,27.44,23.5,26.37,642.08,30,800
,27.44,23.5,26.37,640.56,30,800
,27.44,23.5,26.44,641.46,30,800
,27.44,23.5,26.37,641.49,30,800
,27.44,23.5,26.44,641.18,30,800
,27.44,23.5,26.44,641.7,30,800
,27.44,23.5,26.44,642.26,30,800
,27.44,23.5,26.44,641.91,30,800
,27.37,23.5,26.44,642.74,30,800
,27.37,23.5,26.44,643.23,30,800
,27.44,23.5,26.44,642.71,30,800
,27.44,23.5,26.5,642.67,30,800
,27.44,23.5,26.5,642.4,30,800
,27.44,23.5,26.5,641.15,30,800
,27.44,23.5,26.5,643.37,30,800
,27.44,23.5,26.5,643.19,30,800
,27.44,23.5,26.56,641.6,30,800
,27.44,23.5,26.5,642.29,30,800
,27.5,23.5,26.56,643.64,30,800
,27.5,23.5,26.56,642.85,30,800
,27.44,23.5,26.56,644.02,30,800
,27.5,23.5,26.56,643.3,30,800
,27.5,23.5,26.56,642.64,30,800
,27.5,23.5,26.62,643.47,30,800
,27.5,23.5,26.62,644.09,30,800
,27.31,23.5,26.56,641.01,30,800
,26.81,23.5,26.56,642.5,30,800
,26.44,23.5,26.62,644.16,30,800
,26.19,23.5,26.56,642.15,30,800
,26.06,23.5,26.56,643.57,30,800
,25.94,23.5,26.56,643.5,30,800
,25.88,23.5,26.56,641.63,30,800
,25.81,23.5,26.56,643.75,30,800
,25.81,23.5,26.56,642.15,30,800
,25.81,23.5,26.56,641.74,30,800
,25.75,23.5,26.56,643.75,30,800
,25.75,23.5,26.5,641.08,30,800
,25.75,23.5,26.5,640.63,30,800
,25.75,23.5,26.5,643.37,30,800
,25.75,23.5,26.5,642.92,30,800
,25.75,23.5,26.5,641.32,30,800
,25.69,23.5,26.5,642.85,30,800
,25.69,23.5,26.5,642.95,30,800
,25.69,23.5,26.44,641.22,30,800
,25.69,23.5,26.44,642.71,30,800
,25.69,23.5,26.44,642.15,30,800
,25.69,23.5,26.44,640.49,30,800
,25.62,23.5,26.44,642.67,30,800
,25.69,23.5,26.44,642.43,30,800
,25.69,23.5,26.44,639.69,30,800
,25.69,23.5,26.37,642.4,30,800
,25.69,23.5,26.37,640.91,30,800
,25.69,23.5,26.37,639.38,30,800
,25.69,23.5,26.37,640.25,30,800
,25.69,23.5,26.37,641.95,30,800
,25.62,23.5,26.37,639.07,30,800
,25.62,23.5,26.37,642.36,30,800
,25.69,23.5,26.37,641.56,30,800
,25.69,23.5,26.31,638.58,30,800
,25.69,23.5,26.31,641.77,30,800
,25.69,23.5,26.31,640.21,30,800
,25.69,23.5,26.31,639.62,30,800
,25.69,23.5,26.31,640.87,30,800
,25.62,23.5,26.31,639.1,30,800
,25.69,23.5,26.31,639.03,30,800
,25.69,23.5,26.31,640.28,30,800
,25.62,23.5,26.31,640.46,30,800
,25.69,23.5,26.31,638.41,30,800
,25.62,23.5,26.31,640.77,30,800
,25.62,23.5,26.25,641.01,30,800
,25.69,23.25,26.25,638.24,30,800
,25.69,23.25,25.94,468.01,30,800
,25.69,23.25,25.94,534.54,30,800
,25.75,23.25,25.88,534.8,30,800
,25.69,23.25,25.88,533.54,30,800
,25.69,23.25,25.94,534.06,30,800
,25.69,23.25,25.94,535.99,30,800
,25.69,23.25,25.94,534.28,30,800
,25.69,23.25,25.94,534.93,30,800
,25.69,23.25,25.94,534.67,30,800
,25.69,23.25,25.88,534.45,30,800
,25.69,23.25,25.88,534.67,30,800
,25.69,23.25,25.88,533.8,30,800
,25.69,23.25,25.88,534.12,30,800
,25.69,23.25,25.88,533.83,30,800
,25.62,23.25,25.88,534.09,30,800
,25.62,23.25,25.88,534.06,30,800
,25.69,23.25,25.88,534.32,30,800
,25.69,23.25,25.81,534.38,30,800
,25.69,23.25,25.88,533.67,30,800
,25.69,23.25,25.81,534.06,30,800
,25.69,23.25,25.81,533.54,30,800
,25.69,23.25,25.81,534.32,30,800
,25.69,23.25,25.88,533.9,30,800
,25.69,23.25,25.88,533.51,30,800
,25.69,23.25,25.81,533.12,30,800
,25.62,23.25,25.88,533.45,30,800
,25.69,23.25,25.81,534.28,30,800
,25.62,23.25,25.81,533.9,30,800
,25.62,23.25,25.81,533.64,30,800
,25.69,23.25,25.81,533.87,30,800
,25.69,23.25,25.75,533.35,30,800
,25.69,23.25,25.81,533,30,800
,25.62,23.25,25.75,532.93,30,800
,25.69,23.25,25.81,532.77,30,800
,25.62,23.25,25.81,532.29,30,800
,25.62,23.25,25.81,532.93,30,800
,25.69,23.25,25.81,532.25,30,800
,25.62,23.25,25.81,532.8,30,800
,25.62,23.25,25.75,532.38,30,800
,25.62,23.25,25.81,532.32,30,800
,25.62,23.25,25.75,533.12,30,800
,25.62,23.25,25.75,533.74,30,800
,25.62,23.25,25.75,532.9,30,800
,25.62,23.25,25.75,531.38,30,800
,25.62,23.25,25.75,531.61,30,800
,25.62,23.25,25.75,531.64,30,800
,25.62,23.25,25.69,531.84,30,800
,25.62,23.25,25.75,532.35,30,800
,25.62,23.25,25.75,531.35,30,800
,25.56,23.25,25.69,531.96,30,800
,25.62,23.25,25.75,530.06,30,800
,25.56,23.25,25.69,531.61,30,800
,25.62,23.25,25.75,531.87,30,800
,25.56,23.25,25.69,531.54,30,800
,25.62,23.25,25.75,531.16,30,800
,25.62,23.25,25.75,531.8,30,800
,25.56,23.25,25.69,531.32,30,800
,25.56,23.25,25.69,531.22,30,800
,25.62,23.25,25.69,531.29,30,800
,25.56,23.25,25.62,531.32,30,800
,25.56,23.25,25.5,531.13,30,800
,25.62,23.25,25.81,531.51,30,800
,26.12,23.25,26,531.51,30,800
,26.56,23.25,26,531.16,30,800
,26.81,23.25,26,531.29,30,800
,27.06,23.25,26.06,531.77,30,800
,27.13,23.25,26,531.45,30,800
,27.19,23.25,26.06,532.09,30,800
,27.25,23.25,26.06,532.12,30,800
,27.25,23.25,26.06,532.29,30,800
,27.31,23.25,26.06,532.74,30,800
,27.31,23.25,26.12,533.12,30,800
,27.37,23.25,26.12,533,30,800
,27.31,23.25,26.12,533.29,30,800
,27.5,23.75,26.5,621.89,30,800
,27.5,23.75,26.62,621.23,30,800
,27.5,23.75,26.69,623.51,30,800
,27.25,23.75,26.69,624.55,30,800
,27.5,23.75,26.56,620.99,30,800
,27.44,23.75,26.31,623.03,30,800
,27.37,23.75,26.56,624.03,30,800
,26.94,23.75,26.62,621.99,30,800
,26.56,23.5,26.69,620.64,30,800
,26.31,23.5,26.75,621.82,30,800
,26.12,23.5,26.75,624.8,30,800
,26.06,23.5,26.69,623.65,30,800
,25.94,23.5,26.69,621.57,30,800
,25.94,23.5,26.69,622.75,30,800
,25.88,23.5,26.69,621.96,30,800
,25.88,23.5,26.69,622.2,30,800
,25.81,23.5,26.69,621.26,30,800
,25.88,23.5,26.69,620.6,30,800
,25.81,23.5,26.69,621.51,30,800
,25.81,23.5,26.69,621.3,30,800
,25.88,23.5,26.62,621.99,30,800
,25.81,23.5,26.62,622.54,30,800
,25.81,23.75,26.62,620.4,30,800
,25.81,23.5,26.62,623.24,30,800
,25.81,23.5,26.62,621.47,30,800
,25.88,23.5,26.62,621.12,30,800
,85,23.75,85,624.24,30,800
,25.75,23.5,26.56,633.04,30,800
,25.75,23.5,26.56,633.73,30,800
,25.75,23.5,26.56,632.18,30,800
,25.75,23.5,26.56,632.59,30,800
,25.75,23.5,26.5,632.24,30,800
,25.75,23.5,26.5,631.21,30,800
,25.75,23.5,26.5,631.27,30,800
,25.75,23.5,26.5,632.97,30,800
,25.75,23.5,26.5,632.14,30,800
,25.75,23.5,26.5,631.45,30,800
,25.75,23.5,26.5,633.11,30,800
,25.81,23.5,26.5,631.83,30,800
,25.75,23.5,26.5,631.62,30,800
,25.75,23.5,26.5,632.73,30,800
,25.75,23.5,26.5,630.96,30,800
,25.75,23.5,26.5,632.42,30,800
,25.75,23.5,26.5,632.28,30,800
,25.75,23.5,26.44,631.41,30,800
,25.75,23.5,26.5,633.73,30,800
,25.75,23.5,26.44,632.97,30,800
,25.75,23.5,26.44,629.99,30,800
,25.75,23.5,26.44,631.69,30,800
,25.75,23.5,26.5,632.11,30,800
,25.69,23.5,26.44,630.34,30,800
,25.75,23.5,26.44,632.76,30,800
,25.75,23.5,26.37,629.82,30,800
,25.75,23.5,26.44,631.79,30,800
,25.75,23.5,26.37,630.37,30,800
,25.75,23.5,26.44,630.1,30,800
,25.75,23.5,26.37,630.34,30,800
,25.75,23.5,26.37,630.03,30,800
,25.75,23.5,26.37,631.38,30,800
,25.75,23.5,26.37,628.82,30,800
,25.69,23.5,26.37,631.52,30,800
,25.75,23.5,26.37,630.17,30,800
,25.75,23.5,26.37,631.55,30,800
,25.69,23.5,26.37,630.48,30,800
,25.69,23.5,26.37,630.79,30,800
,25.69,23.5,26.37,630.89,30,800
,25.75,23.5,26.37,630.24,30,800
,25.75,23.5,26.37,628.75,30,800
,25.75,23.5,26.31,631.34,30,800
,25.75,23.5,26.31,629.44,30,800
,25.75,23.5,26.31,631.76,30,800
,25.69,23.5,26.31,629.47,30,800
,25.75,23.5,26.31,631.07,30,800
,25.69,23.5,26.31,631.69,30,800
,25.69,23.5,26.31,629.92,30,800
,25.75,23.5,26.31,630.82,30,800
,25.69,23.5,26.25,628.19,30,800
,25.69,23.5,26.25,630.17,30,800
,25.75,23.5,26.31,628.36,30,800
,25.75,23.5,26.25,631.03,30,800
,25.69,23.5,26.25,630.06,30,800
,25.69,23.25,26.25,628.36,30,800
,25.69,23.5,26.25,629.75,30,800
,25.69,23.25,26.25,627.85,30,800
,25.69,23.25,26.25,628.61,30,800
,25.69,23.25,26.25,628.75,30,800
,25.69,23.25,26.25,628.33,30,800
,25.69,23.25,26.25,627.53,30,800
,25.69,23.25,26.25,628.09,30,800
,25.69,23.25,26.25,630.03,30,800
,25.62,23.5,26.25,627.81,30,800
,25.62,23.25,26.25,629.23,30,800
,25.62,23.25,26.25,627.85,30,800
,25.62,23.25,26.19,629.09,30,800
,25.62,23.25,26.19,626.81,30,800
,25.69,23.25,26.19,626.88,30,800
,25.69,23.25,26.19,629.65,30,800
,25.62,23.25,26.19,627.74,30,800
,25.62,23.5,26.19,628.75,30,800
,25.62,23.5,26.19,628.95,30,800
,25.62,23.25,26.19,627.85,30,800
,25.62,23.25,26.19,628.36,30,800
,25.62,23.5,26.12,626.74,30,800
,25.62,23.25,26.12,628.99,30,800
,25.62,23.25,26.12,626.98,30,800
,25.62,23.25,26,628.26,30,800
,25.56,23.25,26.12,628.36,30,800
,25.62,23.25,26.12,624.42,30,800
,26.06,23.25,26.12,626.39,30,800
,26.56,23.25,26.12,627.91,30,800
,26.81,23.5,26.12,626.77,30,800
,27.06,23.25,26.19,627.39,30,800
,27.13,23.25,26.19,628.36,30,800
,27.19,23.25,26.19,629.54,30,800
,27.25,23.25,26.25,628.02,30,800
,27.31,23.5,26.25,628.33,30,800
,27.25,23.5,26.25,628.36,30,800
,27.31,23.25,26.25,628.78,30,800
,27.31,23.5,26.25,630.58,30,800
,27.31,23.5,26.25,629.16,30,800
,27.37,23.25,26.25,630.58,30,800
,27.31,23.5,26.31,628.68,30,800
,27.31,23.5,26.31,630.13,30,800
,27.37,23.5,26.31,628.99,30,800
,27.31,23.5,26.31,629.4,30,800
,27.37,23.5,26.31,630.93,30,800
,27.37,23.5,26.37,630.13,30,800
,27.31,23.5,26.37,628.26,30,800
,27.37,23.5,26.37,630.1,30,800
,27.31,23.5,26.44,632.59,30,800
,27.44,23.5,26.37,631.48,30,800
,27.37,23.5,26.44,631.76,30,800
,27.44,23.5,26.44,631.66,30,800
,27.37,23.5,26.44,628.5,30,800
,27.44,23.5,26.44,630.55,30,800
,27.44,23.5,26.44,631.69,30,800
,27.44,23.5,26.44,630.79,30,800
,27.44,23.5,26.44,635.22,30,800
,27.44,23.5,26.44,632.21,30,800
,27.44,23.5,26.5,634.05,30,800
,27.37,23.25,26.5,632.04,30,800
,27.37,23.5,26.5,633.15,30,800
,27.37,23.5,26.5,632.42,30,800
,27.37,23.5,26.5,630.41,30,800
,27.37,23.5,26.5,632,30,800
,27.37,23.5,26.56,632,30,800
,27.37,23.5,26.56,631.41,30,800
,27.37,23.25,26.56,634.5,30,800
,27.37,23.25,26.56,632.76,30,800
,27.37,23.5,26.56,633.56,30,800
,27.37,23.5,26.56,631.73,30,800
,27.37,23.25,26.56,633.77,30,800
,27.37,23.25,26.62,632.59,30,800
,27.37,23.25,26.62,634.6,30,800
,27.37,23.25,26.62,632.38,30,800
,27.44,23.25,26.62,633.35,30,800
,27.44,23.25,26.62,633.49,30,800
,27.44,23.25,26.62,633.98,30,800
,27.44,23.25,26.62,631.73,30,800
,27.44,23.25,26.62,632.38,30,800
,27.37,23.25,26.62,635.19,30,800
,27.44,23.25,26.62,634.67,30,800
,27.37,23.25,26.69,634.05,30,800
,27.44,23.25,26.69,632.66,30,800
,27.44,23.25,26.69,634.88,30,800
,27.44,23.25,26.69,633.53,30,800
,27.44,23.25,26.69,634.84,30,800
,27.37,23.25,26.69,635.95,30,800
,27.44,23.25,26.69,635.67,30,800
,27.44,23.25,26.69,632.63,30,800
,27.44,23.25,26.75,636.16,30,800
,27.5,23.25,26.75,634.95,30,800
,27.44,23.25,26.69,634.36,30,800
,27.44,23.25,26.75,635.95,30,800
,27.5,23.25,26.75,634.95,30,800
,27.44,23.25,26.75,636.26,30,800
,27.37,23.25,26.75,633.6,30,800
,27.44,23.25,26.75,634.7,30,800
,27.44,23.25,26.81,634.57,30,800
,27.44,23.5,26.81,635.99,30,800
,27.44,23.25,26.81,634.84,30,800
,27.44,23.25,26.81,636.12,30,800
,27.44,23.25,26.81,636.92,30,800
,27.37,23.5,26.81,637.51,30,800
,27.44,23.25,26.81,637.09,30,800
,27.19,23.5,26.87,637.61,30,800
,26.75,23.25,26.81,636.47,30,800
,26.37,23.25,26.81,637.51,30,800
,26.25,23.25,26.81,635.95,30,800
,26.06,23.25,26.81,633.46,30,800
,26,23.25,26.81,634.88,30,800
,25.94,23.25,26.81,634.5,30,800
,25.94,23.25,26.81,635.47,30,800
,25.88,23.25,26.75,635.88,30,800
,25.88,23.25,26.75,633.04,30,800
,25.88,23.25,26.75,633.87,30,800
,25.81,23.25,26.75,634.53,30,800
,25.88,23.25,26.69,634.98,30,800
,25.81,23.25,26.75,629.82,30,800
,25.88,23.25,26.75,635.92,30,800
,25.81,23.25,26.69,633.53,30,800
,25.88,23.25,26.69,634.95,30,800
,25.81,23.25,26.69,636.44,30,800
,25.81,23.25,26.69,634.36,30,800
,25.75,23.25,26.69,634.95,30,800
,25.81,23.25,26.69,631.62,30,800
,25.81,23.25,26.69,635.26,30,800
,25.81,23.25,26.69,632.94,30,800
,25.81,23.25,26.62,635.67,30,800
,25.81,23.5,26.62,633.7,30,800
,25.75,23.25,26.62,633.28,30,800
,25.75,23.25,26.62,633.67,30,800
,25.81,23.25,26.62,634.46,30,800
,25.81,23.25,26.62,631.27,30,800
,25.75,23.5,26.56,633.04,30,800
,25.75,23.25,26.62,633.67,30,800
,25.81,23.25,26.56,632.73,30,800
,25.75,23.25,26.56,629.96,30,800
,25.81,23.25,26.56,632.76,30,800
,25.75,23.25,26.56,632.83,30,800
,25.75,23.25,26.56,632.11,30,800
,25.75,23.25,26.56,632.66,30,800
,25.75,23.25,26.56,632.73,30,800
,25.75,23.25,26.56,631.83,30,800
,25.75,23.25,26.5,635.19,30,800
,25.75,23.25,26.5,633.94,30,800
,25.75,23.25,26.5,629.72,30,800
,25.75,23.5,26.56,634.01,30,800
,25.75,23.5,26.5,632.49,30,800
,25.75,23.5,26.5,630.03,30,800
,25.81,23.5,26.5,631.59,30,800
,25.75,23.25,26.5,632.04,30,800
,25.75,23.25,26.5,632.11,30,800
,25.75,23.25,26.5,632.21,30,800
,25.75,23.5,26.5,633.01,30,800
,25.75,23.5,26.44,630.62,30,800
,25.75,23.5,26.44,632.07,30,800
,25.75,23.25,26.44,631,30,800
,25.75,23.25,26.44,631.93,30,800
,25.75,23.5,26.44,630.62,30,800
,25.75,23.25,26.44,630.93,30,800
,25.75,23.5,26.44,631.1,30,800
,25.75,23.25,26.44,631.83,30,800
,25.75,23.5,26.44,633.25,30,800
,25.75,23.25,26.44,630.62,30,800
,25.75,23.25,26.37,630.44,30,800
,25.75,23.25,26.44,630.2,30,800
,25.75,23.25,26.44,631.34,30,800
,25.75,23.5,26.37,628.78,30,800
,25.75,23.25,26.37,631.21,30,800
,25.75,23.25,26.37,631.9,30,800
,25.75,23.25,26.37,629.68,30,800
,25.75,23.25,26.37,630.62,30,800
,25.75,23.25,26.37,629.89,30,800
,25.69,23.25,26.37,630.76,30,800
,25.75,23.25,26.37,628.71,30,800
,25.75,23.25,26.37,630.51,30,800
,25.69,23.25,26.37,630.48,30,800
,25.75,23.25,26.31,630.03,30,800
,25.69,23.25,26.31,627.46,30,800
,25.75,23.25,26.37,628.71,30,800
,25.69,23.25,26.31,631.27,30,800
,25.69,23.25,26.31,629.92,30,800
,25.69,23.25,26.31,628.5,30,800
,25.69,23.25,26.31,630.58,30,800
,25.69,23.25,26.31,627.74,30,800
,25.75,23.25,26.31,629.13,30,800
,25.69,23.25,26.31,627.39,30,800
,25.69,23.25,26.31,628.16,30,800
,25.69,23.25,26.31,628.47,30,800
,25.69,23.25,26.25,628.3,30,800
,25.69,23.25,26.31,628.71,30,800
,25.69,23.25,26.25,627.98,30,800
,25.69,23.25,26.25,628.26,30,800
,25.69,23.25,26.25,628.85,30,800
,25.69,23.25,26.25,629.44,30,800
,25.69,23.25,26.25,626.7,30,800
,25.69,23.25,26.25,629.06,30,800
,25.69,23.25,26.25,629.58,30,800
,25.69,23.25,26.25,628.71,30,800
,25.69,23.25,26.25,626.94,30,800
,25.69,23.25,26.19,628.78,30,800
,25.69,23.25,26.25,629.33,30,800
,25.62,23.25,26.19,629.75,30,800
,25.69,23.25,26.19,628.75,30,800
,25.62,23.25,26.19,627.57,30,800
,25.62,23.25,26.19,629.27,30,800
,25.62,23.25,26.19,629.2,30,800
,25.62,23.25,26.19,628.75,30,800
,25.62,23.25,26.19,630.27,30,800
,25.69,23.25,26.19,628.16,30,800
,25.62,23.25,26.19,628.68,30,800
,25.62,23.25,26.19,627.46,30,800
,25.62,23.25,26.12,628.16,30,800
,25.62,23.25,26.19,627.53,30,800
,25.56,23.25,26.19,626.36,30,800
,25.62,23.25,26.12,625.59,30,800
,25.56,23.25,26.12,625,30,800
,25.75,23.25,26.12,627.26,30,800
,26.31,23.25,26.12,628.4,30,800
,26.69,23.25,26.19,628.05,30,800
,26.87,23.25,26.19,629.06,30,800
,27.06,23.25,26.19,628.71,30,800
,27.13,23.25,26.19,629.13,30,800
,27.19,23.25,26.25,628.57,30,800
,27.25,23.25,26.19,628.88,30,800
,27.25,23.25,26.25,628.82,30,800
,27.31,23.25,26.25,630.37,30,800
,27.31,23.25,26.25,629.72,30,800
,27.31,23.25,26.25,628.64,30,800
,27.31,23.25,26.25,630.34,30,800
,27.25,23.25,26.31,626.25,30,800
,27.31,23.5,26.31,630.62,30,800
,27.25,23.5,26.37,631.1,30,800
,27.31,23.5,26.31,632.14,30,800
,27.25,23.5,26.37,632.8,30,800
,27.25,23.5,26.37,631.79,30,800
,27.31,23.5,26.37,632.8,30,800
,27.31,23.5,26.44,631.17,30,800
,27.31,23.5,26.44,630.24,30,800
,27.31,23.5,26.44,631.38,30,800
,27.31,23.5,26.44,632.45,30,800
,27.31,23.5,26.5,632.14,30,800
,27.31,23.5,26.5,632.21,30,800
,27.31,23.5,26.5,630.1,30,800
,27.31,23.5,26.5,633.8,30,800
,27.31,23.5,26.5,631.9,30,800
,27.31,23.5,26.5,631.93,30,800
,27.31,23.5,26.5,631.83,30,800
,27.31,23.5,26.56,634.29,30,800
,27.31,23.5,26.56,634.6,30,800
,27.31,23.5,26.56,634.01,30,800
,27.37,23.5,26.56,633.98,30,800
,27.31,23.5,26.62,631.9,30,800
,27.37,23.5,26.56,633.01,30,800
,27.37,23.5,26.62,633.46,30,800
,27.37,23.5,26.62,635.19,30,800
,27.37,23.5,26.62,632.87,30,800
,27.37,23.5,26.62,634.15,30,800
,27.37,23.75,26.62,633.7,30,800
,27.44,23.5,26.62,631.76,30,800
,27.44,23.75,26.62,633.94,30,800
,27.44,23.5,26.62,635.47,30,800
,27.37,23.75,26.69,633.87,30,800
,27.44,23.5,26.69,633.8,30,800
,27.44,23.75,26.69,633.67,30,800
,27.37,23.5,26.69,634.43,30,800
,27.44,23.5,26.62,635.29,30,800
,27.37,23.5,26.69,635.33,30,800
,27.37,23.5,26.69,635.05,30,800
,27.44,23.75,26.69,635.02,30,800
,27.44,23.5,26.75,635.64,30,800
,27.44,23.75,26.75,634.6,30,800
,27.44,23.75,26.75,635.43,30,800
,27.44,23.75,26.75,635.61,30,800
,27.5,23.75,26.75,634.39,30,800
,27.44,23.75,26.75,635.81,30,800
,27.44,23.75,26.81,636.06,30,800
,27.5,23.5,26.81,636.89,30,800
,27.5,23.5,26.81,637.09,30,800
,27.5,23.5,26.81,635.99,30,800
,27.44,23.5,26.81,635.71,30,800
,27.37,23.75,26.81,636.37,30,800
,26.87,23.5,26.81,637.61,30,800
,26.5,23.5,26.81,637.96,30,800
,26.31,23.5,26.81,635.78,30,800
,26.12,23.5,26.81,636.09,30,800
,26,23.5,26.75,636.96,30,800
,26,23.5,26.75,635.85,30,800
,25.94,23.5,26.75,636.96,30,800
,25.88,23.5,26.69,636.68,30,800
,25.81,23.5,26.75,636.09,30,800
,25.81,23.5,26.75,635.43,30,800
,25.81,23.5,26.75,634.98,30,800
,25.81,23.5,26.69,634.74,30,800
,25.81,23.5,26.69,634.39,30,800
,25.81,23.5,26.69,634.36,30,800
,25.81,23.5,26.69,636.33,30,800
,25.81,23.5,26.69,635.02,30,800
,25.75,23.5,26.69,634.53,30,800
,25.81,23.5,26.69,635.54,30,800
,25.81,23.5,26.69,635.12,30,800
,25.75,23.5,26.62,634.6,30,800
,25.75,23.5,26.62,634.22,30,800
,25.81,23.5,26.62,634.84,30,800
,25.75,23.5,26.62,634.84,30,800
,25.75,23.5,26.62,633.28,30,800
,25.75,23.5,26.62,633.04,30,800
,25.75,23.5,26.56,634.29,30,800
,25.75,23.5,26.62,633.39,30,800
,25.75,23.5,26.56,634.32,30,800
,25.75,23.5,26.56,633.04,30,800
,25.75,23.5,26.56,635.02,30,800
,25.75,23.5,26.56,632.76,30,800
,25.75,23.5,26.56,634.01,30,800
,25.75,23.5,26.56,632.21,30,800
,25.75,23.5,26.56,632.76,30,800
,25.75,23.5,26.56,634.84,30,800
,25.75,23.5,26.56,632.7,30,800
,25.75,23.5,26.56,633.08,30,800
,25.75,23.5,26.5,632.21,30,800
,25.75,23.5,26.5,633.56,30,800
,25.75,23.5,26.5,633.08,30,800
,25.75,23.5,26.5,633.25,30,800
,25.75,23.5,26.5,630.41,30,800
,25.75,23.5,26.5,634.18,30,800
,25.75,23.5,26.5,631.14,30,800
,25.75,23.5,26.5,633.15,30,800
,25.75,23.5,26.44,632.11,30,800
,25.75,23.5,26.44,632.14,30,800
,25.75,23.5,26.5,632.63,30,800
,25.75,23.5,26.44,632.18,30,800
,25.75,23.5,26.5,632,30,800
,25.75,23.5,26.44,630.44,30,800
,25.75,23.5,26.44,627.95,30,800
,25.75,23.5,26.44,633.15,30,800
,25.75,23.5,26.37,631.41,30,800
,25.69,23.5,26.44,631.14,30,800
,25.75,23.5,26.37,631.27,30,800
,25.75,23.5,26.44,629.96,30,800
,25.75,23.5,26.44,629.79,30,800
,25.75,23.5,26.37,629.82,30,800
,25.75,23.5,26.37,628.02,30,800
,25.75,23.5,26.37,628.68,30,800
,25.75,23.5,26.37,627.08,30,800
,25.75,23.5,26.37,627.39,30,800
,25.75,23.5,26.37,629.82,30,800
,25.75,23.5,26.37,630.1,30,800
,25.75,23.5,26.37,629.27,30,800
,25.75,23.5,26.31,629.51,30,800
,25.75,23.5,26.31,627.15,30,800
,25.75,23.5,26.37,628.09,30,800
,25.75,23.5,26.31,626.98,30,800
,25.75,23.5,26.31,626.42,30,800
,25.75,23.5,26.37,625,30,800
,25.75,23.5,26.31,627.71,30,800
,25.75,23.5,26.31,627.64,30,800
,25.75,23.5,26.31,627.6,30,800
,25.75,23.25,26.31,627.64,30,800
,25.69,23.5,26.31,627.5,30,800
,25.69,23.5,26.25,627.08,30,800
,25.69,23.5,26.31,626.77,30,800
,25.69,23.5,26.25,628.4,30,800
,25.69,23.25,26.25,626.98,30,800
,25.69,23.5,26.25,628.64,30,800
,25.69,23.5,26.25,626.15,30,800
,25.69,23.5,26.31,625.84,30,800
,25.69,23.5,26.25,626.91,30,800
,25.69,23.25,26.25,624.76,30,800
,25.69,23.5,26.25,627.57,30,800
,25.69,23.25,26.25,626.01,30,800
,25.69,23.25,26.19,625.91,30,800
,25.75,23.25,26.19,627.64,30,800
,25.69,23.25,26.25,627.12,30,800
